image_path,season,subcategory
data/raw/DeepArmocromia/train/autumn/deep/27253.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/emily ratajkowski  5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/973.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Emily Ratajkowski1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/16551.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/13081.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/cecilia rodriguez 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/6239.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Gal Gadot 1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18661.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/8230.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/404.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/7331.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/25267.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12887.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18661.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Jennifer_Lopez 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/27871.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/kaia gerber 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Belen Rodriguez1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/2409.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/981.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/gabrielle caunesil 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/5259.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/gabrielle caunesil 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 10.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Shay Mitchell AUTUNNO DEEP.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/emily ratajkowski  7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/26168.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Gabrielle Caunesil.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/mila kunis 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Belen-Rodriguez 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18122.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/23139.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/elisabetta canalis 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18390.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/16444.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jennifer lopez 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/5941.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/cecilia rodriguez 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/1541.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jennifer lopez 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14515.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/26689.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/melissa satta 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Eva_Mendes 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/11764.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Belen Rodriguez1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/9696.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/2409.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Jessica Alba1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/19169.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18567.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/lorena cesarini 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18936.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/10748.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/9980.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14951.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12887.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/2409.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/lorena cesarini 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/25041.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Gabrielle Caunesil.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Lorena_Cesarini 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/cindy crawford 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jennifer lopez 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/9043.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/cindy crawford 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/belen rodriguez  3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/8733.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jessica alba 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Kerry washington 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/13533.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18122.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/22821.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/kaia gerber 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/23366.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Lorena Cesarini.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/8704.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/gabrielle caunesil 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/15685.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/21853.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/elisabetta canalis 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi  4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/melissa satta 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12887.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/13933.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/19908.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/17712.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/15503.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/gabrielle caunesil 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/cindy-crawford 11.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12887.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/elisabetta canalis 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Theo-James 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/4205.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/15924.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12386.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/17760.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/mila kunis 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Gabrielle Caunesil1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/kaia gerber 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/17217.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/3314.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/emily ratajkowski 10.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/7098.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14305.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14706.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/27253.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/mila kunis 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Jennifer garner 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/7941.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/kaia gerber 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/28319.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/gabrielle caunesil 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/27677.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12178.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14305.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18258.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/9834.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/15219.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12620.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/13478.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/26168.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/16336.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/elodie 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/11438.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Jennifer garner 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/2528.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/meghan markle 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/22290.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/16336.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/15924.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/25041.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/25267.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/2528.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12386.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/26962.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/22290.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Cindy Crawford.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/melissa satta 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/27871.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/10411.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/mila kunis 9.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Belen Rodriguez AUTUNNO DEEP.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/9420.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/kaia-gerber 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/21793.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/21720.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Jennifer-Garner 2.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12897.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 6.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Theo James1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/18661.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/2765.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12109.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Eva Mendes1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/16858.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Belen-Rodriguez 10.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/27677.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/24577.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Emily Ratajkowski1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/emily ratajkowski  5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/zendaya 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Gal Gadot 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/4886.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/9696.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14916.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/6067.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jennifer lopez 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/26182.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/6067.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/19000.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/15428.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jessica alba 7.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/14951.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/kaia gerber 5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/12497.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Kerry washington 2.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jessica alba 8.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Meghan Markle1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Kerry washington 1.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/7098.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/serena rossi  5.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/Melissa Satta.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/shay mitchell 3.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/autumn/deep/jennifer lopez 4.png,autumn,deep_autumn
data/raw/DeepArmocromia/train/winter/deep/8204.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/26654.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/18325.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/25484.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/5484.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/levante 1.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/8204.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/chiara biasi 3.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/alexandria ocasio-cortez 4.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/sandra bullock 5.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/19215.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/lizzo 2.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/21925.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/lupita nyong_o 7.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/11327.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/giuliadelellis 2.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/18947.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/demi moore 8.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/2940.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/29069.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/EVA longoria 5.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/20366.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/vanessa hudgens 4.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/1941.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/11703.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/victoria beckham 1.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/demi moore 3.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/14634.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/10396.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/26654.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/lupita nyong_o 10.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/20519.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/penelope-cruz 2.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/31.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/22316.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/948.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/lupita nyong_o 7.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/22286.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/6118.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/levante 1.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/lupita-nyong1.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/5689.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/penelope cruz 1_1.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/17574.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/29784.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/23928.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/16319.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/kim kardashian 3.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/2410.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/19120.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/PENELOPE CRUZ 2.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/4085.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/Michelle YEOH DEEP WINTER.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/8178.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/sabrina ferilli 6.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/martina tinarelli 2.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/25895.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/22457.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/12132.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/16398.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/28546.png,winter,deep_winter
data/raw/DeepArmocromia/train/winter/deep/sabrina-ferilli- 1.png,winter,deep_winter
